"PERMNO","FF.YEAR","Dur"
78599,1992,500.000006420838
78599,1993,347.566668771324
78599,1994,162.250300408455
78599,1995,500.000317012633
78599,1998,55.9760644835242
78599,1999,7.09654583986449
78599,2000,6.50851437974007
78599,2001,16.9217112481515
78599,2002,30.4074429926437
78599,2003,39.5729853380462
78599,2004,37.16950223092
78599,2005,9.82080553710313
78599,2006,30.0143357216608
78599,2007,49.4434752396318
78606,1989,45.664876857634
78607,1990,61.4471016495251
78607,1991,17.27886664755
78607,1992,71.6138145822709
78620,1999,334.277520690475
78626,1986,119.923982705747
78626,1987,62.4988543737745
78626,1988,88.5293497607199
78626,1989,29.0198635880822
78629,1990,130.628443740432
78629,1991,500.002400681743
78629,1992,56.5076853870388
78629,1993,81.2657691656535
78629,1994,72.7894758700702
78629,1995,37.3613119458883
78629,1996,34.4330561030478
78629,1997,12.5437709769474
78629,1998,19.4667172597272
78629,1999,21.7013405445954
78629,2000,21.5685874736774
78629,2001,11.555533712016
78629,2002,4.90298340256783
78629,2003,11.6017712891302
78629,2004,27.8391842626696
78629,2005,35.6791029101966
78629,2006,40.4274157622675
78629,2007,49.5570514774771
78629,2008,22.6994588799604
78629,2009,11.5681252095147
78629,2010,31.1076348899149
78629,2011,29.6632146616576
78629,2012,19.4889586615075
78629,2013,21.3001619293511
78629,2014,28.0208681685139
78629,2015,23.8775550953922
78629,2016,25.8698546811215
78629,2017,28.4333676453258
78629,2018,31.118074757259
78629,2019,26.1618553035483
78629,2020,24.4582805917928
78629,2021,43.1429060626083
78629,2022,43.9941513412859
78629,2023,46.3550330765771
78630,1990,102.361697959236
78630,1991,70.9046216509854
78630,1992,105.987624829139
78630,1993,101.118339463872
78630,1994,126.312403792594
78630,1995,126.510098054121
78632,1990,182.195905205237
78632,1991,500.001725158869
78632,1992,104.460924190254
78632,1993,500.003139643395
78638,1991,39.0492474255291
78638,1992,32.045395432431
78638,1993,20.8511585365841
78638,1994,32.8633792545029
78638,1995,35.8349959390349
78638,1996,47.0960683801727
78638,1997,49.8120265057199
78638,1998,48.4774002324033
78638,1999,43.9655861878489
78638,2000,46.3196235045291
78638,2001,41.1761830823633
78638,2002,42.6045145184147
78638,2003,117.816875855578
78638,2004,47.5674018606457
78638,2005,57.4464514488268
78638,2006,47.4266830702709
78638,2007,52.6322698766187
78645,1991,149.735835137232
78645,1992,107.747825132364
78645,2000,24.3981338234208
78647,1990,4.25834480981023
78647,1991,91.8373943275529
78647,1993,61.8272904339575
78650,1997,500.000041173559
78650,1998,31.4043555936575
78652,1990,500.001661787277
78652,1995,158.620723254929
78660,1990,250.638931896903
78660,1991,500.003031155119
78661,1994,137.032140602887
78661,1995,123.581381930019
78661,1996,70.5929577509887
78661,1997,100.679918944031
78664,1996,69.7035855377457
78664,1997,43.7116656066253
78664,1998,32.8228342505916
78664,1999,28.7598078457041
78664,2000,36.4740784678048
78664,2001,32.8420386113086
78664,2002,51.5596331181277
78664,2003,49.1709352353729
78664,2005,64.463497311892
78664,2006,54.5291674424495
78664,2007,93.3032669548852
78664,2008,61.5314117757461
78664,2009,37.4534311685794
78664,2010,45.9942598092642
78664,2011,61.9222626990026
78664,2012,59.1405637570935
78664,2018,34.6917782609977
78664,2019,35.3818113766276
78664,2020,39.7568834522824
78664,2021,54.9735662850201
