month,intercept,slope,R2,N,BM_p01,BM_p99,BM_CZ_p01,BM_CZ_p99,date
2001-05,0.03416946006839605,0.9743657783212184,0.9605578873478006,3381.0,0.0198625719863781,3.6903738657313534,0.02214606626727834,3.6935359838827586,2001-05-31
2001-06,-0.009199931313015108,1.026354393512578,0.972096900891993,3538.0,0.03781922636999946,7.87646499574685,0.03430910617863913,8.197517019614592,2001-06-30
2001-07,-0.003949213046530398,1.0182839299316724,0.9782016652850837,3543.0,0.03782910181062636,7.874451521630564,0.03430993433930504,8.131333094257645,2001-07-31
2001-08,0.0006829462679722731,1.0126438468909233,0.9789517397016146,3516.0,0.037991660207800364,8.069270952855357,0.03461452278396139,8.212874012965107,2001-08-31
2001-09,0.0012093586209296348,1.011069433409821,0.9856598433999629,3466.0,0.03815167116080673,7.734777256763576,0.03888680706312948,7.865189540695683,2001-09-30
2001-10,0.0010417534404494333,1.0084772743448538,0.9875713926127946,3442.0,0.038074865903363675,7.777725428499549,0.03859090805061354,7.874854216453828,2001-10-31
2001-11,-0.000534408551318144,1.0078060991596103,0.9938202087832674,3414.0,0.03798525976968011,7.53572878245358,0.03908266892312824,7.658870021320753,2001-11-30
2001-12,0.025334440719945617,0.970190033117353,0.968536744434072,3376.0,0.03789427971876393,7.372123655435387,0.03553128757615415,7.372123655435387,2001-12-31
2002-01,0.04431447370398156,0.9464461685814981,0.9578584268858822,3331.0,0.038039663493702275,7.490869312142113,0.03583341943548114,7.214212778046409,2002-01-31
2002-02,0.038964911265619184,0.9519424486835386,0.9584607486190116,3310.0,0.0379724588934396,7.254943073534659,0.03545074216665773,7.083504091931312,2002-02-28
2002-03,0.05265864187073188,0.9325718621863794,0.9437946498012608,3279.0,0.038193274008588386,7.093175586858489,0.034526597739446635,6.8770987701326565,2002-03-31
2002-04,0.053795877293141725,0.9300548991317469,0.9469191155079574,3250.0,0.03810046765584469,7.06821797171388,0.0340648324699476,6.812348015388734,2002-04-30
2002-05,0.05764742054759264,0.9256504303280051,0.9457133486056675,3224.0,0.03844724644064669,6.9659159010377705,0.03436891700565897,6.621387316639641,2002-05-31
2002-06,-0.004430602616812718,1.0380358754259138,0.931367666077621,3434.0,0.03956146674604554,5.659208606050893,0.03857644948559164,6.2862488598596515,2002-06-30
2002-07,0.002931276224391155,1.0160284350105304,0.9625187813618015,3437.0,0.03963357377681188,5.656775373721003,0.03858503933284645,5.985204743034264,2002-07-31
2002-08,0.017441001411289014,0.9944281146783748,0.9640111635491797,3413.0,0.0390567175306812,5.581364493042137,0.03851632055480795,5.581364493042136,2002-08-31
2002-09,0.008564017309438787,0.9971429139252275,0.9828322792970139,3391.0,0.03873965658343316,5.61297719178329,0.04171692540336819,5.612977191783289,2002-09-30
2002-10,0.006842976567060455,0.9975618014310468,0.9863172488214978,3372.0,0.03868525421748601,5.4658133651931085,0.04357400418437845,5.465813365193108,2002-10-31
2002-11,0.007829324040474206,0.9941309796389644,0.9910121677261201,3340.0,0.03859362918010135,5.39115443975407,0.044420443411769255,5.361258126612625,2002-11-30
2002-12,0.03716870173723619,0.9446772933316633,0.9593033103657179,3312.0,0.03851345727238976,5.355399052407931,0.04205582195662717,5.007882290840607,2002-12-31
