date,cp_t
2005-10-01,0.012268180164024454
2005-11-01,0.009731204445100932
2005-12-01,0.008979668967931044
2006-01-01,0.010059889500919478
2006-02-01,0.010074341157132741
2006-03-01,0.011038815613047235
2006-04-01,0.011751422028932604
2006-05-01,0.010212653347179704
2006-06-01,0.008221975146607267
2006-07-01,0.006814044988411365
2006-08-01,0.006437650537216573
2006-09-01,0.005605792450169171
2006-10-01,0.004963921005466099
2006-11-01,0.003400862500658283
2006-12-01,0.005726546556396091
2007-01-01,0.005629954378348793
2007-02-01,0.004812021042928421
2007-03-01,0.006913954153128801
2007-04-01,0.0051162158738246935
2007-05-01,0.008202817005549885
2007-06-01,0.011013050917090251
2007-07-01,0.008836648941340404
2007-08-01,0.01011443441081768
2007-09-01,0.012939447458910205
2007-10-01,0.011520322079450224
2007-11-01,0.013408358397679263
2007-12-01,0.011602359497560187
2008-01-01,0.016070386718572072
2008-02-01,0.01780440573398319
2008-03-01,0.021931444528589875
2008-04-01,0.024118866049881397
2008-05-01,0.026680954335628466
2008-06-01,0.02402984053453708
2008-07-01,0.021563708897168313
2008-08-01,0.020169633961068464
2008-09-01,0.022665431484083252
2008-10-01,0.013066467467786703
2008-11-01,-0.005693927284883497
2008-12-01,0.004773479007127032
2009-01-01,0.013326399858860978
2009-02-01,0.019596107902061607
2009-03-01,0.013643301238081506
2009-04-01,0.02470122122542742
2009-05-01,0.02557822659989776
2009-06-01,0.033397124799859235
2009-07-01,0.029320328458492275
2009-08-01,0.03012561605356951
2009-09-01,0.027193307184367157
2009-10-01,0.030664628760364278
2009-11-01,0.025605389972283742
2009-12-01,0.031613073924876056
2010-01-01,0.029529227768609778
2010-02-01,0.029680659434305427
2010-03-01,0.0346181930640813
2010-04-01,0.03316465602499351
2010-05-01,0.03159002373551256
2010-06-01,0.025732075364626128
2010-07-01,0.018471736436966986
2010-08-01,0.0149574289214692
2010-09-01,0.013580693489701262
2010-10-01,0.012094925161381205
2010-11-01,0.015234820656328227
2010-12-01,0.025403988414786784
2011-01-01,0.022047794552295778
2011-02-01,0.02714637878583295
2011-03-01,0.029421473305075215
2011-04-01,0.024195632370889394
2011-05-01,0.018956523901779813
2011-06-01,0.02160673641655407
2011-07-01,0.012207157509967289
2011-08-01,0.007542527301480913
2011-09-01,0.008422051468866699
2011-10-01,0.008690576636202485
2011-11-01,0.00888227280838887
2011-12-01,0.006674159459068492
2012-01-01,0.005151169259559973
2012-02-01,0.0076696049477044306
2012-03-01,0.011237514915858384
2012-04-01,0.008464436261676044
2012-05-01,0.007181796818303573
2012-06-01,0.007898840092893208
2012-07-01,0.004852917279120672
2012-08-01,0.003724025973083557
2012-09-01,0.0052222693978540785
2012-10-01,0.006392754856037792
2012-11-01,0.004643334223438721
2012-12-01,0.006985574439588406
2013-01-01,0.009703512964989109
2013-02-01,0.007481347223309332
2013-03-01,0.007877865596508132
2013-04-01,0.006011892670032319
2013-05-01,0.012061557996992689
2013-06-01,0.01928045703049691
2013-07-01,0.018260177332198587
2013-08-01,0.024882607306000552
2013-09-01,0.020134369366742035
2013-10-01,0.018569994212509572
2013-11-01,0.01842616690707347
2013-12-01,0.0250892570365921
2014-01-01,0.022100630997292127
2014-02-01,0.022202470407679243
2014-03-01,0.027176632200836454
2014-04-01,0.02675834525655918
2014-05-01,0.024110816743362067
2014-06-01,0.025441056669287053
2014-07-01,0.031138769548649227
2014-08-01,0.028514627031944125
2014-09-01,0.030570484916854282
2014-10-01,0.027725510948343385
2014-11-01,0.024562518519111575
2014-12-01,0.027501422697883852
2015-01-01,0.019054431741962766
2015-02-01,0.02434882698641118
2015-03-01,0.020501646022628363
2015-04-01,0.02103932052744875
2015-05-01,0.02135796873766746
2015-06-01,0.022859193463903194
2015-07-01,0.02097379705088493
2015-08-01,0.021432061356586905
2015-09-01,0.018216812827202965
2015-10-01,0.02018484586729715
2015-11-01,0.018439781646891487
2015-12-01,0.019752158857689803
2016-01-01,0.014634771288110332
2016-02-01,0.012723783686642925
2016-03-01,0.011278394719617947
2016-04-01,0.013304537829164688
2016-05-01,0.013734596571219533
2016-06-01,0.009864731947727677
2016-07-01,0.0093002860963432
2016-08-01,0.01171733877260404
2016-09-01,0.010282552487896404
2016-10-01,0.012357929747301424
2016-11-01,0.021518651952655177
2016-12-01,0.020421951021559026
2017-01-01,0.020220442220670973
2017-02-01,0.020205738535732216
2017-03-01,0.019001249780791037
2017-04-01,0.015883556219940972
2017-05-01,0.012978941564590911
2017-06-01,0.013591107819335707
2017-07-01,0.013270377067382001
2017-08-01,0.010686778474268004
2017-09-01,0.012974334890754396
2017-10-01,0.011614059927733537
2017-11-01,0.011727245850008398
2017-12-01,0.011268026760342494
2018-01-01,0.014579160724122176
2018-02-01,0.0151591472323979
2018-03-01,0.012138733110398247
2018-04-01,0.014182714277428659
2018-05-01,0.013035687414253963
2018-06-01,0.012126910592208788
2018-07-01,0.011356156057681224
2018-08-01,0.010507209373100804
2018-09-01,0.011047264865749959
2018-10-01,0.010261536463169792
2018-11-01,0.007987633257962421
2018-12-01,0.004607659611352011
2019-01-01,0.0042122919494616325
2019-02-01,0.005173662903320199
2019-03-01,0.0033334741517420576
2019-04-01,0.0038197290410948246
2019-05-01,0.0011570102382225129
2019-06-01,0.0015819937650378268
2019-07-01,0.0017607785074844496
2019-08-01,-0.0015455061855105942
2019-09-01,0.000342212620365206
2019-10-01,0.0029700673739928027
2019-11-01,0.0036880805349737396
2019-12-01,0.0060920904696775986
2020-01-01,0.0011055759052072157
2020-02-01,0.0016361515184896173
2020-03-01,0.003374319843506538
2020-04-01,0.003647845030686621
2020-05-01,0.0018280680994646643
2020-06-01,0.00020277192645497006
2020-07-01,0.0015298231421629757
2020-08-01,0.0017743132394460316
2020-09-01,0.0015595433054866694
2020-10-01,0.0033339483192208743
2020-11-01,0.003306639240630027
2020-12-01,0.003107056048911329
2021-01-01,0.003758150968136833
2021-02-01,0.008937667805058006
2021-03-01,0.01237673262686034
2021-04-01,0.010813066063319849
2021-05-01,0.009936719093004365
2021-06-01,0.012379205095833375
2021-07-01,0.011024704390772373
2021-08-01,0.012157840454245152
2021-09-01,0.015115250382892626
2021-10-01,0.018537574579135015
2021-11-01,0.018347334540412912
2021-12-01,0.016010645241939903
2022-01-01,0.016374514948538886
2022-02-01,0.014993206758676143
2022-03-01,0.01767449770544511
2022-04-01,0.01832445521761854
2022-05-01,0.017167287333739338
2022-06-01,0.01004167810724609
2022-07-01,0.0018219578787732026
2022-08-01,0.00976130065648393
2022-09-01,0.009908849939789445
2022-10-01,0.006116442800109732
2022-11-01,-0.0037612919384173403
2022-12-01,-0.0014194473738508157
2023-01-01,-0.006623085141898166
2023-02-01,-0.004516691626575364
2023-03-01,-0.003265326865997214
2023-04-01,-0.007951536833645995
2023-05-01,-0.008251603376411785
2023-06-01,-0.007342006711788439
2023-07-01,-0.007668042238662451
2023-08-01,-0.005343609796545502
2023-09-01,-0.0006322834412434697
2023-10-01,0.0037816067665433876
2023-11-01,-0.0012279369989329873
2023-12-01,-0.002851854766180658
